cohort,column,language,metric,value
2017-11,payload.pull_request.commits,Elixir,50%,1.0
2017-11,payload.pull_request.commits,Elm,50%,2.0
2017-11,payload.pull_request.commits,Emacs Lisp,50%,1.0
2017-11,payload.pull_request.commits,EmberScript,50%,1.0
2017-11,payload.pull_request.commits,Erlang,50%,1.0
2017-11,payload.pull_request.commits,F#,50%,1.0
2017-11,payload.pull_request.commits,FLUX,50%,425.0
2017-11,payload.pull_request.commits,FORTRAN,50%,5.5
2017-11,payload.pull_request.commits,Factor,50%,1.0
2017-11,payload.pull_request.commits,Forth,50%,1.5
2017-11,payload.pull_request.commits,Fortran,50%,2.0
2017-11,payload.pull_request.commits,FreeMarker,50%,1.0
2017-11,payload.pull_request.commits,GAMS,50%,
2017-11,payload.pull_request.commits,GAP,50%,1.0
2017-11,payload.pull_request.commits,GCC Machine Description,50%,1.0
2017-11,payload.pull_request.commits,GDB,50%,
2017-11,payload.pull_request.commits,GDScript,50%,2.0
2017-11,payload.pull_request.commits,GLSL,50%,1.0
2017-11,payload.pull_request.commits,Game Maker Language,50%,1.0
2017-11,payload.pull_request.commits,Genshi,50%,
2017-11,payload.pull_request.commits,Gherkin,50%,1.0
2017-11,payload.pull_request.commits,Glyph,50%,
2017-11,payload.pull_request.commits,Gnuplot,50%,1.0
2017-11,payload.pull_request.commits,Go,50%,1.0
2017-11,payload.pull_request.commits,Gosu,50%,2.0
2017-11,payload.pull_request.commits,Grammatical Framework,50%,31.0
2017-11,payload.pull_request.commits,Groff,50%,4.0
2017-11,payload.pull_request.commits,Groovy,50%,1.0
2017-11,payload.pull_request.commits,HCL,50%,1.0
2017-11,payload.pull_request.commits,HLSL,50%,2.5
2017-11,payload.pull_request.commits,HTML,50%,1.0
2017-11,payload.pull_request.commits,Hack,50%,1.0
2017-11,payload.pull_request.commits,Handlebars,50%,
2017-11,payload.pull_request.commits,Harbour,50%,2.0
2017-11,payload.pull_request.commits,Haskell,50%,1.0
2017-11,payload.pull_request.commits,Haxe,50%,2.0
2017-11,payload.pull_request.commits,Hy,50%,
2017-11,payload.pull_request.commits,HyPhy,50%,3.0
2017-11,payload.pull_request.commits,IDL,50%,1.0
2017-11,payload.pull_request.commits,IGOR Pro,50%,5.0
2017-11,payload.pull_request.commits,Idris,50%,2.0
2017-11,payload.pull_request.commits,Inform 7,50%,3.0
2017-11,payload.pull_request.commits,Inno Setup,50%,1.0
2017-11,payload.pull_request.commits,Io,50%,1.0
2017-11,payload.pull_request.commits,Isabelle,50%,1.0
2017-11,payload.pull_request.commits,Jasmin,50%,
2017-11,payload.pull_request.commits,Java,50%,2.0
2017-11,payload.pull_request.commits,JavaScript,50%,1.0
2017-11,payload.pull_request.commits,Jolie,50%,3.0
2017-11,payload.pull_request.commits,Julia,50%,1.0
2017-11,payload.pull_request.commits,Jupyter Notebook,50%,1.0
2017-11,payload.pull_request.commits,KiCad,50%,4.5
2017-11,payload.pull_request.commits,Kotlin,50%,2.0
2017-11,payload.pull_request.commits,LLVM,50%,3.5
2017-11,payload.pull_request.commits,LOLCODE,50%,
2017-11,payload.pull_request.commits,LSL,50%,1.0
2017-11,payload.pull_request.commits,LabVIEW,50%,2.0
2017-11,payload.pull_request.commits,Lasso,50%,2.0
2017-11,payload.pull_request.commits,Lean,50%,1.5
2017-11,payload.pull_request.commits,Lex,50%,1.0
2017-11,payload.pull_request.commits,LilyPond,50%,3.0
2017-11,payload.pull_request.commits,Limbo,50%,60.0
2017-11,payload.pull_request.commits,Liquid,50%,2.0
2017-11,payload.pull_request.commits,LiveScript,50%,1.0
2017-11,payload.pull_request.commits,Logos,50%,1.0
2017-11,payload.pull_request.commits,Logtalk,50%,
2017-11,payload.pull_request.commits,LookML,50%,1.0
2017-11,payload.pull_request.commits,LoomScript,50%,
2017-11,payload.pull_request.commits,Lua,50%,1.0
2017-11,payload.pull_request.commits,M,50%,1.0
2017-11,payload.pull_request.commits,M4,50%,1.0
2017-11,payload.pull_request.commits,MAXScript,50%,1.0
2017-11,payload.pull_request.commits,MQL4,50%,14.0
2017-11,payload.pull_request.commits,MQL5,50%,
2017-11,payload.pull_request.commits,Makefile,50%,1.0
2017-11,payload.pull_request.commits,Mako,50%,1.0
2017-11,payload.pull_request.commits,Mask,50%,1.0
2017-11,payload.pull_request.commits,Mathematica,50%,2.0
2017-11,payload.pull_request.commits,Matlab,50%,2.0
2017-11,payload.pull_request.commits,Max,50%,1.0
2017-11,payload.pull_request.commits,Mercury,50%,1.0
2017-11,payload.pull_request.commits,Meson,50%,
2017-11,payload.pull_request.commits,Metal,50%,1.0
2017-11,payload.pull_request.commits,Modelica,50%,1.0
2017-11,payload.pull_request.commits,Modula-2,50%,
2017-11,payload.pull_request.commits,Monkey,50%,1.0
2017-11,payload.pull_request.commits,MoonScript,50%,1.0
2017-11,payload.pull_request.commits,NCL,50%,2.0
2017-11,payload.pull_request.commits,NSIS,50%,2.0
2017-11,payload.pull_request.commits,Nemerle,50%,
2017-11,payload.pull_request.commits,NetLogo,50%,2.0
2017-11,payload.pull_request.commits,NewLisp,50%,3.0
2017-11,payload.pull_request.commits,Nginx,50%,2.0
2017-11,payload.pull_request.commits,Nim,50%,1.0
2017-11,payload.pull_request.commits,Nimrod,50%,2.5
2017-11,payload.pull_request.commits,Nix,50%,1.0
2017-11,payload.pull_request.commits,OCaml,50%,1.0
2017-11,payload.pull_request.commits,Objective-C,50%,2.0
2017-11,payload.pull_request.commits,Objective-C++,50%,2.0
2017-11,payload.pull_request.commits,Objective-J,50%,1.0
2017-11,payload.pull_request.commits,OpenEdge ABL,50%,1.0
2017-11,payload.pull_request.commits,OpenSCAD,50%,1.0
2017-11,payload.pull_request.commits,Ox,50%,
2017-11,payload.pull_request.commits,Oz,50%,1.0
2017-11,payload.pull_request.commits,P4,50%,1.0
2017-11,payload.pull_request.commits,PAWN,50%,1.0
2017-11,payload.pull_request.commits,PHP,50%,1.0
2017-11,payload.pull_request.commits,PLSQL,50%,1.0
2017-11,payload.pull_request.commits,PLpgSQL,50%,1.0
2017-11,payload.pull_request.commits,POV-Ray SDL,50%,1.0
2017-11,payload.pull_request.commits,Pan,50%,1.0
2017-11,payload.pull_request.commits,Papyrus,50%,10.0
2017-11,payload.pull_request.commits,Parrot,50%,1.5
2017-11,payload.pull_request.commits,Pascal,50%,1.0
2017-11,payload.pull_request.commits,Pep8,50%,
2017-11,payload.pull_request.commits,Perl,50%,1.0
2017-11,payload.pull_request.commits,Perl 6,50%,1.0
2017-11,payload.pull_request.commits,Perl6,50%,1.0
2017-11,payload.pull_request.commits,PicoLisp,50%,1.0
2017-11,payload.pull_request.commits,PigLatin,50%,
2017-11,payload.pull_request.commits,Pony,50%,1.0
2017-11,payload.pull_request.commits,PostScript,50%,1.0
2017-11,payload.pull_request.commits,PowerBuilder,50%,
2017-11,payload.pull_request.commits,PowerShell,50%,1.0
2017-11,payload.pull_request.commits,Processing,50%,2.0
2017-11,payload.pull_request.commits,Prolog,50%,1.0
2017-11,payload.pull_request.commits,Propeller Spin,50%,
2017-11,payload.pull_request.commits,Protocol Buffer,50%,2.0
2017-11,payload.pull_request.commits,Puppet,50%,1.0
2017-11,payload.pull_request.commits,Pure Data,50%,74.0
2017-11,payload.pull_request.commits,PureBasic,50%,1.0
2017-11,payload.pull_request.commits,PureScript,50%,1.0
2017-11,payload.pull_request.commits,Python,50%,1.0
2017-11,payload.pull_request.commits,QML,50%,2.0
2017-11,payload.pull_request.commits,QMake,50%,1.0
2017-11,payload.pull_request.commits,R,50%,2.0
2017-11,payload.pull_request.commits,RAML,50%,1.0
2017-11,payload.pull_request.commits,REALbasic,50%,12.0
2017-11,payload.pull_request.commits,REXX,50%,4.0
2017-11,payload.pull_request.commits,Racket,50%,1.0
2017-11,payload.pull_request.commits,Ragel,50%,2.0
2017-11,payload.pull_request.commits,Ragel in Ruby Host,50%,
2017-11,payload.pull_request.commits,Rascal,50%,2.0
2017-11,payload.pull_request.commits,Rebol,50%,1.0
2017-11,payload.pull_request.commits,Red,50%,1.0
2017-11,payload.pull_request.commits,Ren'Py,50%,2.0
2017-11,payload.pull_request.commits,RenderScript,50%,2.0
2017-11,payload.pull_request.commits,Ring,50%,5.0
2017-11,payload.pull_request.commits,RobotFramework,50%,1.0
2017-11,payload.pull_request.commits,Roff,50%,1.0
2017-11,payload.pull_request.commits,Ruby,50%,1.0
2017-11,payload.pull_request.commits,Rust,50%,1.0
2017-11,payload.pull_request.commits,SAS,50%,1.0
2017-11,payload.pull_request.commits,SMT,50%,4.0
2017-11,payload.pull_request.commits,SQF,50%,1.0
2017-11,payload.pull_request.commits,SQLPL,50%,1.0
2017-11,payload.pull_request.commits,SRecode Template,50%,3.0
2017-11,payload.pull_request.commits,SaltStack,50%,1.0
2017-11,payload.pull_request.commits,Scala,50%,1.0
2017-11,payload.pull_request.commits,Scheme,50%,1.0
2017-11,payload.pull_request.commits,Scilab,50%,2.0
2017-11,payload.pull_request.commits,Self,50%,
2017-11,payload.pull_request.commits,ShaderLab,50%,2.0
2017-11,payload.pull_request.commits,Shell,50%,1.0
2017-11,payload.pull_request.commits,Shen,50%,12.0
2017-11,payload.pull_request.commits,Slash,50%,3.0
2017-11,payload.pull_request.commits,Smali,50%,2.0
2017-11,payload.pull_request.commits,Smalltalk,50%,1.0
2017-11,payload.pull_request.commits,Smarty,50%,1.0
2017-11,payload.pull_request.commits,SourcePawn,50%,2.0
2017-11,payload.pull_request.commits,Squirrel,50%,8.0
2017-11,payload.pull_request.commits,Stan,50%,9.0
2017-11,payload.pull_request.commits,Standard ML,50%,2.0
2017-11,payload.pull_request.commits,Stata,50%,1.0
2017-11,payload.pull_request.commits,SuperCollider,50%,1.0
2017-11,payload.pull_request.commits,Swift,50%,2.0
2017-11,payload.pull_request.commits,SystemVerilog,50%,1.0
2017-11,payload.pull_request.commits,TI Program,50%,
2017-11,payload.pull_request.commits,TLA,50%,1.0
2017-11,payload.pull_request.commits,TXL,50%,2.5
2017-11,payload.pull_request.commits,Tcl,50%,1.0
2017-11,payload.pull_request.commits,TeX,50%,1.0
2017-11,payload.pull_request.commits,Terra,50%,1.0
2017-11,payload.pull_request.commits,Thrift,50%,1.0
2017-11,payload.pull_request.commits,Turing,50%,
2017-11,payload.pull_request.commits,TypeScript,50%,2.0
2017-11,payload.pull_request.commits,Uno,50%,
2017-11,payload.pull_request.commits,UnrealScript,50%,3.0
2017-11,payload.pull_request.commits,UrWeb,50%,
2017-11,payload.pull_request.commits,VCL,50%,1.0
2017-11,payload.pull_request.commits,VHDL,50%,1.0
2017-11,payload.pull_request.commits,Vala,50%,2.0
2017-11,payload.pull_request.commits,Verilog,50%,2.0
2017-11,payload.pull_request.commits,Vim script,50%,1.0
2017-11,payload.pull_request.commits,VimL,50%,1.0
2017-11,payload.pull_request.commits,Visual Basic,50%,2.0
2017-11,payload.pull_request.commits,Volt,50%,3.0
2017-11,payload.pull_request.commits,Vue,50%,2.0
2017-11,payload.pull_request.commits,Web Ontology Language,50%,1.0
2017-11,payload.pull_request.commits,WebAssembly,50%,1.0
2017-11,payload.pull_request.commits,WebIDL,50%,
2017-11,payload.pull_request.commits,X10,50%,2.0
2017-11,payload.pull_request.commits,XC,50%,3.5
2017-11,payload.pull_request.commits,XML,50%,361.0
2017-11,payload.pull_request.commits,XProc,50%,1.0
2017-11,payload.pull_request.commits,XQuery,50%,1.0
2017-11,payload.pull_request.commits,XS,50%,2.0
2017-11,payload.pull_request.commits,XSLT,50%,1.0
2017-11,payload.pull_request.commits,Xojo,50%,
2017-11,payload.pull_request.commits,Xtend,50%,2.0
2017-11,payload.pull_request.commits,Yacc,50%,2.0
2017-11,payload.pull_request.commits,Zephir,50%,
2017-11,payload.pull_request.commits,eC,50%,
2017-11,payload.pull_request.commits,nesC,50%,2.0
2017-11,payload.pull_request.commits,ooc,50%,1.0
2017-11,payload.pull_request.commits,wdl,50%,2.0
2017-11,payload.pull_request.commits,xBase,50%,3.0
2017-07,payload.pull_request.commits,1C Enterprise,75%,3.0
2017-07,payload.pull_request.commits,ABAP,75%,1.0
2017-07,payload.pull_request.commits,AGS Script,75%,2.0
2017-07,payload.pull_request.commits,AMPL,75%,16.5
2017-07,payload.pull_request.commits,ANTLR,75%,4.5
2017-07,payload.pull_request.commits,API Blueprint,75%,4.5
2017-07,payload.pull_request.commits,APL,75%,0.0
2017-07,payload.pull_request.commits,ASP,75%,4.0
2017-07,payload.pull_request.commits,ATS,75%,1.0
2017-07,payload.pull_request.commits,ActionScript,75%,2.0
2017-07,payload.pull_request.commits,Ada,75%,3.25
2017-07,payload.pull_request.commits,Agda,75%,2.5
2017-07,payload.pull_request.commits,Alloy,75%,
2017-07,payload.pull_request.commits,AngelScript,75%,
2017-07,payload.pull_request.commits,ApacheConf,75%,2.0
2017-07,payload.pull_request.commits,Apex,75%,3.0
2017-07,payload.pull_request.commits,AppleScript,75%,2.5
2017-07,payload.pull_request.commits,Arc,75%,
2017-07,payload.pull_request.commits,Arduino,75%,3.0
2017-07,payload.pull_request.commits,AspectJ,75%,1.0
2017-07,payload.pull_request.commits,Assembly,75%,4.0
2017-07,payload.pull_request.commits,Augeas,75%,
2017-07,payload.pull_request.commits,AutoHotkey,75%,7.5
2017-07,payload.pull_request.commits,AutoIt,75%,3.5
2017-07,payload.pull_request.commits,Awk,75%,1.0
2017-07,payload.pull_request.commits,Ballerina,75%,
2017-07,payload.pull_request.commits,Batchfile,75%,4.0
2017-07,payload.pull_request.commits,Bison,75%,1.0
2017-07,payload.pull_request.commits,BitBake,75%,2.0
2017-07,payload.pull_request.commits,BlitzBasic,75%,2.0
2017-07,payload.pull_request.commits,BlitzMax,75%,8.0
2017-07,payload.pull_request.commits,Bluespec,75%,
2017-07,payload.pull_request.commits,Brainfuck,75%,4.0
2017-07,payload.pull_request.commits,Brightscript,75%,4.0
2017-07,payload.pull_request.commits,Bro,75%,2.0
2017-07,payload.pull_request.commits,C,75%,3.0
2017-07,payload.pull_request.commits,C#,75%,4.0
2017-07,payload.pull_request.commits,C++,75%,4.0
2017-07,payload.pull_request.commits,CLIPS,75%,
2017-07,payload.pull_request.commits,CMake,75%,3.0
2017-07,payload.pull_request.commits,COBOL,75%,1.0
2017-07,payload.pull_request.commits,CSS,75%,3.0
2017-07,payload.pull_request.commits,CWeb,75%,
2017-07,payload.pull_request.commits,CartoCSS,75%,1.0
2017-07,payload.pull_request.commits,Ceylon,75%,3.0
2017-07,payload.pull_request.commits,Chapel,75%,3.0
2017-07,payload.pull_request.commits,ChucK,75%,1.0
2017-07,payload.pull_request.commits,Cirru,75%,
2017-07,payload.pull_request.commits,Clean,75%,2.0
2017-07,payload.pull_request.commits,Clojure,75%,4.0
2017-07,payload.pull_request.commits,CoffeeScript,75%,3.0
2017-07,payload.pull_request.commits,ColdFusion,75%,3.0
2017-07,payload.pull_request.commits,Common Lisp,75%,3.0
2017-07,payload.pull_request.commits,Component Pascal,75%,4.0
2017-07,payload.pull_request.commits,Cool,75%,
2017-07,payload.pull_request.commits,Coq,75%,3.0
2017-07,payload.pull_request.commits,Crystal,75%,3.0
2017-07,payload.pull_request.commits,Csound,75%,
2017-07,payload.pull_request.commits,Csound Document,75%,
2017-07,payload.pull_request.commits,Cucumber,75%,2.0
2017-07,payload.pull_request.commits,Cuda,75%,3.0
2017-07,payload.pull_request.commits,D,75%,2.0
2017-07,payload.pull_request.commits,DIGITAL Command Language,75%,3.0
2017-07,payload.pull_request.commits,DM,75%,3.0
2017-07,payload.pull_request.commits,DOT,75%,
2017-07,payload.pull_request.commits,DTrace,75%,2.25
2017-07,payload.pull_request.commits,Dart,75%,3.0
2017-07,payload.pull_request.commits,DataWeave,75%,
2017-07,payload.pull_request.commits,Delphi,75%,
2017-07,payload.pull_request.commits,Diff,75%,
2017-07,payload.pull_request.commits,Dylan,75%,
2017-07,payload.pull_request.commits,E,75%,
2017-07,payload.pull_request.commits,ECL,75%,1.0
2017-07,payload.pull_request.commits,EQ,75%,2.75
2017-07,payload.pull_request.commits,Eagle,75%,4.0
2017-07,payload.pull_request.commits,Eiffel,75%,2.0
2017-07,payload.pull_request.commits,Elixir,75%,3.0
2017-07,payload.pull_request.commits,Elm,75%,4.0
2017-07,payload.pull_request.commits,Emacs Lisp,75%,2.0
2017-07,payload.pull_request.commits,EmberScript,75%,14.0
2017-07,payload.pull_request.commits,Erlang,75%,3.0
2017-07,payload.pull_request.commits,F#,75%,3.0
2017-07,payload.pull_request.commits,FLUX,75%,25.5
2017-07,payload.pull_request.commits,FORTRAN,75%,1.75
2017-07,payload.pull_request.commits,Factor,75%,1.0
2017-07,payload.pull_request.commits,Forth,75%,2.75
2017-07,payload.pull_request.commits,Fortran,75%,5.0
2017-07,payload.pull_request.commits,FreeMarker,75%,2.0
2017-07,payload.pull_request.commits,GAMS,75%,1.0
2017-07,payload.pull_request.commits,GAP,75%,3.0
2017-07,payload.pull_request.commits,GCC Machine Description,75%,3.0
2017-07,payload.pull_request.commits,GDB,75%,1.0
2017-07,payload.pull_request.commits,GDScript,75%,4.5
2017-07,payload.pull_request.commits,GLSL,75%,3.0
2017-07,payload.pull_request.commits,Game Maker Language,75%,7.5
2017-07,payload.pull_request.commits,Genshi,75%,
2017-07,payload.pull_request.commits,Gherkin,75%,4.0
2017-07,payload.pull_request.commits,Glyph,75%,
2017-07,payload.pull_request.commits,Gnuplot,75%,2.0
2017-07,payload.pull_request.commits,Go,75%,3.0
2017-07,payload.pull_request.commits,Gosu,75%,3.0
2017-07,payload.pull_request.commits,Grammatical Framework,75%,2.5
2017-07,payload.pull_request.commits,Groff,75%,6.25
2017-07,payload.pull_request.commits,Groovy,75%,3.0
2017-07,payload.pull_request.commits,HCL,75%,2.0
2017-07,payload.pull_request.commits,HLSL,75%,2.0
2017-07,payload.pull_request.commits,HTML,75%,3.0
2017-07,payload.pull_request.commits,Hack,75%,2.25
2017-07,payload.pull_request.commits,Handlebars,75%,
2017-07,payload.pull_request.commits,Harbour,75%,5.0
2017-07,payload.pull_request.commits,Haskell,75%,3.0
2017-07,payload.pull_request.commits,Haxe,75%,2.0
2017-07,payload.pull_request.commits,Hy,75%,7.0
2017-07,payload.pull_request.commits,HyPhy,75%,3.0
2017-07,payload.pull_request.commits,IDL,75%,4.75
2017-07,payload.pull_request.commits,IGOR Pro,75%,
2017-07,payload.pull_request.commits,Idris,75%,5.0
2017-07,payload.pull_request.commits,Inform 7,75%,8.5
2017-07,payload.pull_request.commits,Inno Setup,75%,2.0
2017-07,payload.pull_request.commits,Io,75%,1.0
2017-07,payload.pull_request.commits,Isabelle,75%,1.0
2017-07,payload.pull_request.commits,Jasmin,75%,
2017-07,payload.pull_request.commits,Java,75%,4.0
2017-07,payload.pull_request.commits,JavaScript,75%,3.0
2017-07,payload.pull_request.commits,Jolie,75%,2.0
2017-07,payload.pull_request.commits,Julia,75%,2.0
2017-07,payload.pull_request.commits,Jupyter Notebook,75%,4.0
2017-07,payload.pull_request.commits,KiCad,75%,5.0
2017-07,payload.pull_request.commits,Kotlin,75%,4.0
2017-07,payload.pull_request.commits,LLVM,75%,47.0
2017-07,payload.pull_request.commits,LOLCODE,75%,9.0
2017-07,payload.pull_request.commits,LSL,75%,9.0
2017-07,payload.pull_request.commits,LabVIEW,75%,5.0
2017-07,payload.pull_request.commits,Lasso,75%,1.0
2017-07,payload.pull_request.commits,Lean,75%,3.0
2017-07,payload.pull_request.commits,Lex,75%,33.0
2017-07,payload.pull_request.commits,LilyPond,75%,4.0
2017-07,payload.pull_request.commits,Limbo,75%,1.0
2017-07,payload.pull_request.commits,Liquid,75%,4.0
2017-07,payload.pull_request.commits,LiveScript,75%,9.25
2017-07,payload.pull_request.commits,Logos,75%,3.0
2017-07,payload.pull_request.commits,Logtalk,75%,3.0
2017-07,payload.pull_request.commits,LookML,75%,1.0
2017-07,payload.pull_request.commits,LoomScript,75%,
2017-07,payload.pull_request.commits,Lua,75%,3.0
